itemCode,name,barcode,price,lastUpdated
12813,Burganas Hamburguesas Veganas Lentejas 4u,7798346740140,"$  4.800,0",14/07/25 13:58
12813,Burganas Hamburguesas Veganas Lentejas 4u,7798346740140,"$  5.100,0",14/07/25 13:58
12814,Burganas Hamburguesas Veganas Romero y Zanahoria 4u,7798346740157,"$  4.400,0",18/04/25 14:50
12814,Burganas Hamburguesas Veganas Romero y Zanahoria 4u,7798346740157,"$  5.000,0",18/04/25 14:50
12814,Burganas Hamburguesas Veganas Romero y Zanahoria 4u,7798346740157,"$  4.800,0",14/07/25 13:58
12814,Burganas Hamburguesas Veganas Romero y Zanahoria 4u,7798346740157,"$  5.100,0",14/07/25 13:58
12810,Burganas Hamburguesas Veganas Tomates Secos 4u,7798346740164,"$  4.400,0",18/04/25 14:50
12810,Burganas Hamburguesas Veganas Tomates Secos 4u,7798346740164,"$  5.000,0",18/04/25 14:50
12810,Burganas Hamburguesas Veganas Tomates Secos 4u,7798346740164,"$  4.800,0",14/07/25 13:58
12810,Burganas Hamburguesas Veganas Tomates Secos 4u,7798346740164,"$  5.100,0",14/07/25 13:58
1417,By Na Arroz Blanco Orgánico 600gr,7798165591169,"$  5.100,0",26/07/24 13:05
1418,By Na Arroz Integral Organico 600gr,7798165591176,"$  4.200,0",26/07/24 13:05
1419,By Na Arroz Yamani Integral Organico 600gr,7798165591152,"$  5.900,0",26/07/24 13:05
1481,By Na Garbanzos Organicos 600gr,7798165591145,"$  7.400,0",26/07/24 13:05
1446,By Na Harina Integral Trigo 700gr,7798165591190,"$  2.000,0",15/12/23 17:55
6698,By Na Porotos Blancos Orgánicos 500gr,7798165591114,"$  7.900,0",19/06/24 16:32
1451,By Na Porotos Colorados Orgánicos 600gr,7798165591121,"$  8.500,0",26/07/24 13:05
1452,By Na Porotos Negros Organicos 600gr,7798165591138,"$  7.700,0",26/07/24 13:05
10326,Bygiro Mini Pancakes de Avena (bygiritos),790757823969,"$  6.800,0",14/01/25 11:00
10326,Bygiro Mini Pancakes de Avena (bygiritos),790757823969,"$  7.100,0",17/01/25 15:15
10326,Bygiro Mini Pancakes de Avena (bygiritos),790757823969,"$  6.800,0",02/05/25 10:34
10326,Bygiro Mini Pancakes de Avena (bygiritos),790757823969,"$  7.600,0",02/05/25 10:34
718542,Bygiro Pancakes Banana,790757823914,"$  5.100,0",14/01/25 11:00
718542,Bygiro Pancakes Banana,790757823914,"$  4.100,0",17/01/25 15:15
718542,Bygiro Pancakes Banana,790757823914,"$  5.100,0",02/05/25 10:34
718542,Bygiro Pancakes Banana,790757823914,"$  0,0",02/05/25 10:34
718543,Bygiro Pancakes Chocolate y Cacao,790757823921,"$  6.100,0",14/01/25 11:00
718543,Bygiro Pancakes Chocolate y Cacao,790757823921,"$  5.100,0",17/01/25 15:15
718543,Bygiro Pancakes Chocolate y Cacao,790757823921,"$  6.100,0",02/05/25 10:34
718543,Bygiro Pancakes Chocolate y Cacao,790757823921,"$  0,0",02/05/25 10:34
7538,Bygiro Pancakes Clasico,790757823907,"$  5.100,0",14/01/25 11:00
7538,Bygiro Pancakes Clasico,790757823907,"$  4.100,0",17/01/25 15:15
7538,Bygiro Pancakes Clasico,790757823907,"$  5.100,0",02/05/25 10:34
7538,Bygiro Pancakes Clasico,790757823907,"$  0,0",02/05/25 10:34
718544,Bygiro Pancakes Coco,790757823945,"$  5.700,0",14/01/25 11:00
718544,Bygiro Pancakes Coco,790757823945,"$  4.100,0",17/01/25 15:15
718544,Bygiro Pancakes Coco,790757823945,"$  5.700,0",02/05/25 10:34
718544,Bygiro Pancakes Coco,790757823945,"$  0,0",02/05/25 10:34
718541,Bygiro Pancakes Frutos Rojos,790757823938,"$  5.700,0",14/01/25 11:00
718541,Bygiro Pancakes Frutos Rojos,790757823938,"$  4.100,0",17/01/25 15:15
718541,Bygiro Pancakes Frutos Rojos,790757823938,"$  5.700,0",02/05/25 10:34
718541,Bygiro Pancakes Frutos Rojos,790757823938,"$  0,0",02/05/25 10:34
13579,Bygiro Pancakes Keto ,790757823976,"$  10.600,0",14/01/25 11:00
13579,Bygiro Pancakes Keto ,790757823976,"$  9.000,0",17/01/25 15:15
13579,Bygiro Pancakes Keto ,790757823976,"$  10.600,0",02/05/25 10:34
13579,Bygiro Pancakes Keto ,790757823976,"$  0,0",02/05/25 10:34
718545,Bygiro Pancakes Manzana y Canela ,790757823983,"$  6.400,0",14/01/25 11:00
718545,Bygiro Pancakes Manzana y Canela ,790757823983,"$  5.100,0",17/01/25 15:15
718545,Bygiro Pancakes Manzana y Canela ,790757823983,"$  6.400,0",02/05/25 10:34
718545,Bygiro Pancakes Manzana y Canela ,790757823983,"$  0,0",02/05/25 10:34
718416,Bygiro Pasta de Almendras 250gr,790757823952,"$  14.100,0",14/01/25 11:00
718416,Bygiro Pasta de Almendras 250gr,790757823952,"$  14.800,0",02/05/25 10:34
718416,Bygiro Pasta de Almendras 250gr,790757823952,"$  17.100,0",02/05/25 10:34
8512,Cabaña Piedras Blancas Azul Fraccionado ,00008512,"$  10.000,0",07/02/25 11:17
8512,Cabaña Piedras Blancas Azul Fraccionado ,00008512,"$  8.200,0",13/03/25 13:41
8512,Cabaña Piedras Blancas Azul Fraccionado ,00008512,"$  8.600,0",28/04/25 15:05
8512,Cabaña Piedras Blancas Azul Fraccionado ,00008512,"$  11.300,0",28/04/25 15:05
11668,Cabaña Piedras Blancas Bonne Vie Cremoso Baja Lactosa Sin Sal ,00011668,"$  11.600,0",07/02/25 11:17
11668,Cabaña Piedras Blancas Bonne Vie Cremoso Baja Lactosa Sin Sal ,00011668,"$  9.100,0",13/03/25 13:41
11668,Cabaña Piedras Blancas Bonne Vie Cremoso Baja Lactosa Sin Sal ,00011668,"$  9.500,0",28/04/25 15:05
11668,Cabaña Piedras Blancas Bonne Vie Cremoso Baja Lactosa Sin Sal ,00011668,"$  10.000,0",28/04/25 15:05
1639,Cabaña Piedras Blancas Bonne VIe Cremoso Bajo Lactosa 300gr,cremoso,"$  11.600,0",07/02/25 11:17
1639,Cabaña Piedras Blancas Bonne VIe Cremoso Bajo Lactosa 300gr,cremoso,"$  9.100,0",13/03/25 13:41
1639,Cabaña Piedras Blancas Bonne VIe Cremoso Bajo Lactosa 300gr,cremoso,"$  9.500,0",28/04/25 15:05
1639,Cabaña Piedras Blancas Bonne VIe Cremoso Bajo Lactosa 300gr,cremoso,"$  10.000,0",28/04/25 15:05
1630,Cabaña Piedras Blancas Brie 160gr,7798033840283,"$  9.700,0",07/02/25 11:17
1630,Cabaña Piedras Blancas Brie 160gr,7798033840283,"$  7.300,0",13/03/25 13:41
1630,Cabaña Piedras Blancas Brie 160gr,7798033840283,"$  7.600,0",28/04/25 15:05
1630,Cabaña Piedras Blancas Brie 160gr,7798033840283,"$  8.000,0",28/04/25 15:05
7009,Cabaña Piedras Blancas Cabra Feta 200gr,cfeta,"$  16.300,0",07/02/25 11:17
7009,Cabaña Piedras Blancas Cabra Feta 200gr,cfeta,"$  11.400,0",13/03/25 13:41
7009,Cabaña Piedras Blancas Cabra Feta 200gr,cfeta,"$  12.000,0",28/04/25 15:05
7009,Cabaña Piedras Blancas Cabra Feta 200gr,cfeta,"$  12.600,0",28/04/25 15:05
1631,Cabaña Piedras Blancas Cabrauntar 200gr,cabrauntar,"$  13.100,0",07/02/25 11:17
1631,Cabaña Piedras Blancas Cabrauntar 200gr,cabrauntar,"$  13.200,0",13/03/25 13:41
1631,Cabaña Piedras Blancas Cabrauntar 200gr,cabrauntar,"$  9.900,0",28/04/25 15:05
1631,Cabaña Piedras Blancas Cabrauntar 200gr,cabrauntar,"$  10.400,0",28/04/25 15:05
6714,Cabaña Piedras Blancas Camembert 280gr,00006714,"$  13.300,0",07/02/25 11:17
6714,Cabaña Piedras Blancas Camembert 280gr,00006714,"$  9.200,0",13/03/25 13:41
6714,Cabaña Piedras Blancas Camembert 280gr,00006714,"$  9.600,0",28/04/25 15:05
6714,Cabaña Piedras Blancas Camembert 280gr,00006714,"$  10.100,0",28/04/25 15:05
718033,Cabaña Piedras Blancas Camembert Bajo en Lactosa ,,"$  17.200,0",07/02/25 11:17
718033,Cabaña Piedras Blancas Camembert Bajo en Lactosa ,,"$  13.000,0",13/03/25 13:41
718033,Cabaña Piedras Blancas Camembert Bajo en Lactosa ,,"$  13.700,0",28/04/25 15:05
718033,Cabaña Piedras Blancas Camembert Bajo en Lactosa ,,"$  14.500,0",28/04/25 15:05
1632,Cabaña Piedras Blancas Chevrotin 200gr,chevrotin,"$  16.600,0",07/02/25 11:17
1632,Cabaña Piedras Blancas Chevrotin 200gr,chevrotin,"$  11.600,0",13/03/25 13:41
1632,Cabaña Piedras Blancas Chevrotin 200gr,chevrotin,"$  12.200,0",28/04/25 15:05
1632,Cabaña Piedras Blancas Chevrotin 200gr,chevrotin,"$  12.800,0",28/04/25 15:05
7039,Cabaña Piedras Blancas Crottin,00007039,"$  11.200,0",07/02/25 11:17
7039,Cabaña Piedras Blancas Crottin,00007039,"$  11.400,0",13/03/25 13:41
7039,Cabaña Piedras Blancas Crottin,00007039,"$  8.600,0",28/04/25 15:05
7039,Cabaña Piedras Blancas Crottin,00007039,"$  9.000,0",28/04/25 15:05
7236,Cabaña Piedras Blancas Crottin pimienta,00007236,"$  11.200,0",07/02/25 11:17
7236,Cabaña Piedras Blancas Crottin pimienta,00007236,"$  11.400,0",13/03/25 13:41
7236,Cabaña Piedras Blancas Crottin pimienta,00007236,"$  8.600,0",28/04/25 15:05
7236,Cabaña Piedras Blancas Crottin pimienta,00007236,"$  9.000,0",28/04/25 15:05
7463,Cabaña Piedras Blancas Dulce de Leche de Cabra,00007463,"$  8.000,0",07/02/25 11:17
7463,Cabaña Piedras Blancas Dulce de Leche de Cabra,00007463,"$  5.400,0",13/03/25 13:41
7463,Cabaña Piedras Blancas Dulce de Leche de Cabra,00007463,"$  5.700,0",28/04/25 15:05
7463,Cabaña Piedras Blancas Dulce de Leche de Cabra,00007463,"$  6.000,0",28/04/25 15:05
1634,Cabaña Piedras Blancas Ligne Noir 200gr,ligne,"$  9.700,0",07/02/25 11:17
1634,Cabaña Piedras Blancas Ligne Noir 200gr,ligne,"$  6.700,0",13/03/25 13:41
1634,Cabaña Piedras Blancas Ligne Noir 200gr,ligne,"$  7.100,0",28/04/25 15:05
1634,Cabaña Piedras Blancas Ligne Noir 200gr,ligne,"$  7.400,0",28/04/25 15:05
1636,Cabaña Piedras Blancas Pecorino 200gr,pecorino,"$  26.300,0",07/02/25 11:17
1636,Cabaña Piedras Blancas Pecorino 200gr,pecorino,"$  19.000,0",13/03/25 13:41
1636,Cabaña Piedras Blancas Pecorino 200gr,pecorino,"$  20.000,0",28/04/25 15:05
1636,Cabaña Piedras Blancas Pecorino 200gr,pecorino,"$  21.000,0",28/04/25 15:05
1640,Cabaña Piedras Blancas Pepato 220gr,pepato,"$  10.100,0",07/02/25 11:17
1640,Cabaña Piedras Blancas Pepato 220gr,pepato,"$  6.800,0",13/03/25 13:41
1640,Cabaña Piedras Blancas Pepato 220gr,pepato,"$  7.100,0",28/04/25 15:05
1640,Cabaña Piedras Blancas Pepato 220gr,pepato,"$  7.500,0",28/04/25 15:05
7459,Cabaña Piedras Blancas Petit blackambert,00007459,"$  8.900,0",07/02/25 11:17
7459,Cabaña Piedras Blancas Petit blackambert,00007459,"$  11.500,0",13/03/25 13:41
7459,Cabaña Piedras Blancas Petit blackambert,00007459,"$  12.000,0",28/04/25 15:05
7459,Cabaña Piedras Blancas Petit blackambert,00007459,"$  6.800,0",28/04/25 15:05
1637,Cabaña Piedras Blancas Petit Camembert,camembert,"$  8.900,0",07/02/25 11:17
1637,Cabaña Piedras Blancas Petit Camembert,camembert,"$  5.000,0",13/03/25 13:41
1637,Cabaña Piedras Blancas Petit Camembert,camembert,"$  5.300,0",28/04/25 15:05
1637,Cabaña Piedras Blancas Petit Camembert,camembert,"$  5.600,0",28/04/25 15:05
8117,Cabaña Piedras Blancas Petit Cube,00008117,"$  6.000,0",07/02/25 11:17
8117,Cabaña Piedras Blancas Petit Cube,00008117,"$  4.100,0",13/03/25 13:41
8117,Cabaña Piedras Blancas Petit Cube,00008117,"$  4.300,0",28/04/25 15:05
8117,Cabaña Piedras Blancas Petit Cube,00008117,"$  4.500,0",28/04/25 15:05
1641,Cabaña Piedras Blancas Petit Lusignan Natural 200gr,lusignann,"$  10.500,0",07/02/25 11:17
1641,Cabaña Piedras Blancas Petit Lusignan Natural 200gr,lusignann,"$  8.100,0",13/03/25 13:41
1641,Cabaña Piedras Blancas Petit Lusignan Natural 200gr,lusignann,"$  8.600,0",28/04/25 15:05
1641,Cabaña Piedras Blancas Petit Lusignan Natural 200gr,lusignann,"$  9.000,0",28/04/25 15:05
1635,Cabaña Piedras Blancas Petit Lusignan Pimienta 180gr,lusignanp,"$  10.500,0",07/02/25 11:17
1635,Cabaña Piedras Blancas Petit Lusignan Pimienta 180gr,lusignanp,"$  8.200,0",13/03/25 13:41
1635,Cabaña Piedras Blancas Petit Lusignan Pimienta 180gr,lusignanp,"$  8.600,0",28/04/25 15:05
1635,Cabaña Piedras Blancas Petit Lusignan Pimienta 180gr,lusignanp,"$  9.000,0",28/04/25 15:05
12703,Cabaña Piedras Blancas Provoleta 2u,,"$  12.500,0",07/02/25 11:17
12703,Cabaña Piedras Blancas Provoleta 2u,,"$  8.800,0",13/03/25 13:41
12703,Cabaña Piedras Blancas Provoleta 2u,,"$  9.200,0",28/04/25 15:05
12703,Cabaña Piedras Blancas Provoleta 2u,,"$  9.700,0",28/04/25 15:05
1638,Cabaña Piedras Blancas Queso Vacheroleau 200gr,vacheroleau,"$  9.200,0",07/02/25 11:17
1638,Cabaña Piedras Blancas Queso Vacheroleau 200gr,vacheroleau,"$  6.200,0",13/03/25 13:41
1638,Cabaña Piedras Blancas Queso Vacheroleau 200gr,vacheroleau,"$  6.500,0",28/04/25 15:05
1638,Cabaña Piedras Blancas Queso Vacheroleau 200gr,vacheroleau,"$  6.800,0",28/04/25 15:05
7008,Cabaña Piedras Blancas Sacre Coeur,sacre,"$  10.000,0",07/02/25 11:17
7008,Cabaña Piedras Blancas Sacre Coeur,sacre,"$  6.700,0",13/03/25 13:41
7008,Cabaña Piedras Blancas Sacre Coeur,sacre,"$  7.000,0",28/04/25 15:05
7008,Cabaña Piedras Blancas Sacre Coeur,sacre,"$  7.400,0",28/04/25 15:05
7417,Cabaña Piedras Blancas Saint Julien.,cabañassj,"$  11.500,0",07/02/25 11:17
7417,Cabaña Piedras Blancas Saint Julien.,cabañassj,"$  8.300,0",13/03/25 13:41
7417,Cabaña Piedras Blancas Saint Julien.,cabañassj,"$  8.700,0",28/04/25 15:05
7417,Cabaña Piedras Blancas Saint Julien.,cabañassj,"$  9.200,0",28/04/25 15:05
8892,Cabaña Piedras Blancas Sardo,00008892,"$  7.800,0",07/02/25 11:17
8892,Cabaña Piedras Blancas Sardo,00008892,"$  7.600,0",28/04/25 15:05
8892,Cabaña Piedras Blancas Sardo,00008892,"$  8.400,0",28/04/25 15:05
11667,Cabaña Piedras Blancas Untable Cabra ,7798033840337,"$  9.100,0",07/02/25 11:17
11667,Cabaña Piedras Blancas Untable Cabra ,7798033840337,"$  5.600,0",13/03/25 13:41
11667,Cabaña Piedras Blancas Untable Cabra ,7798033840337,"$  6.900,0",28/04/25 15:05
11667,Cabaña Piedras Blancas Untable Cabra ,7798033840337,"$  7.300,0",28/04/25 15:05
11936,Cabaña Piedras Blancas Untable Cebolla 130gr,7798033840351,"$  9.100,0",07/02/25 11:17
11936,Cabaña Piedras Blancas Untable Cebolla 130gr,7798033840351,"$  5.600,0",13/03/25 13:41
11936,Cabaña Piedras Blancas Untable Cebolla 130gr,7798033840351,"$  6.900,0",28/04/25 15:05
11936,Cabaña Piedras Blancas Untable Cebolla 130gr,7798033840351,"$  7.300,0",28/04/25 15:05
11935,Cabaña Piedras Blancas Untable Finas Hierbas 130gr,7798033840344,"$  9.100,0",07/02/25 11:17
11935,Cabaña Piedras Blancas Untable Finas Hierbas 130gr,7798033840344,"$  5.600,0",13/03/25 13:41
11935,Cabaña Piedras Blancas Untable Finas Hierbas 130gr,7798033840344,"$  6.900,0",28/04/25 15:05
11935,Cabaña Piedras Blancas Untable Finas Hierbas 130gr,7798033840344,"$  7.300,0",28/04/25 15:05
2183,Cacao Dulce Dulri,7798014465108,"$  5.100,0",07/05/24 09:57
3614,Cacao Nibs Natierra,812907014765,"$  1.250,0",10/05/23 09:24
3613,Cacao Nibs shaker,812907013652,"$  900,0",10/05/23 09:24
3615,Cacao powder shaker,812907013669,"$  900,0",10/05/23 09:24
1643,Cachafaz Alfajor Blanco,77934505,"$  1.900,0",22/05/25 10:38
1643,Cachafaz Alfajor Blanco,77934505,"$  2.100,0",22/05/25 10:38
12472,Cachafaz Alfajor Maicena,77922106,"$  1.900,0",22/05/25 10:38
12472,Cachafaz Alfajor Maicena,77922106,"$  2.100,0",22/05/25 10:38
7296,Cachafaz Alfajor Mousse,77930057,"$  1.900,0",22/05/25 10:38
7296,Cachafaz Alfajor Mousse,77930057,"$  2.100,0",22/05/25 10:38
1647,Cachafaz Alfajor Negro,77934499,"$  1.900,0",22/05/25 10:38
1647,Cachafaz Alfajor Negro,77934499,"$  2.100,0",22/05/25 10:38
12859,Cachafaz Bocadito Marroc 14g,,"$  950,0",21/03/25 11:13
12859,Cachafaz Bocadito Marroc 14g,,"$  900,0",22/05/25 10:38
12859,Cachafaz Bocadito Marroc 14g,,"$  1.000,0",22/05/25 10:38
11375,Cachafaz Caja de Alfajores con Dulce de Leche x6,7798128000479,"$  10.900,0",14/10/24 12:10
11374,Cachafaz Caja de Alfajores de Maicena x6,7798128000165,"$  10.900,0",14/10/24 12:10
11376,Cachafaz Caja de Alfajores Mixtos x12,7798128000509,"$  21.800,0",14/10/24 12:10
11373,Cachafaz Caja de Alfajores Mousse x6,7798128000257,"$  11.600,0",14/10/24 12:10
9900,Cachafaz Chocolate Alemendras 37% 100gr,7798128002183,"$  6.700,0",22/05/25 10:38
9900,Cachafaz Chocolate Alemendras 37% 100gr,7798128002183,"$  7.900,0",22/05/25 10:38
9901,Cachafaz Chocolate Avellanas 37% 100gr,7798128002190,"$  6.700,0",22/05/25 10:38
9901,Cachafaz Chocolate Avellanas 37% 100gr,7798128002190,"$  7.900,0",22/05/25 10:38
12081,Cachafaz Chocolate Blanco 100g,7798128002206,"$  6.700,0",22/05/25 10:38
12081,Cachafaz Chocolate Blanco 100g,7798128002206,"$  7.900,0",22/05/25 10:38
9826,Cachafaz Chocolate Con Leche 37% Cacao 100gr,7798128002176,"$  6.700,0",22/05/25 10:38
9826,Cachafaz Chocolate Con Leche 37% Cacao 100gr,7798128002176,"$  7.900,0",22/05/25 10:38
10302,Cachafaz Chocolate con Leche Almendras 37% Cacao 100g,7798128002367,"$  6.700,0",22/05/25 10:38
10302,Cachafaz Chocolate con Leche Almendras 37% Cacao 100g,7798128002367,"$  7.900,0",22/05/25 10:38
717180,Cachafaz Chocolate Negro Avellanas 62% cacao,7798128001001,"$  6.700,0",22/05/25 10:38
717180,Cachafaz Chocolate Negro Avellanas 62% cacao,7798128001001,"$  7.900,0",22/05/25 10:38
10303,Cachafaz Chocolate Negro con Almendras  57% Cacao 100g,7798128002336,"$  6.700,0",22/05/25 10:38
10303,Cachafaz Chocolate Negro con Almendras  57% Cacao 100g,7798128002336,"$  7.900,0",22/05/25 10:38
781259,Cachafaz Chocolate Negro con Almendras 62% 100g,7798128002282,"$  7.900,0",10/06/25 11:34
11188,Cachafaz Chocolate Negro con Avellanas 57% Cacao 100gr,7798128002343,"$  6.700,0",22/05/25 10:38
11188,Cachafaz Chocolate Negro con Avellanas 57% Cacao 100gr,7798128002343,"$  7.900,0",22/05/25 10:38
10631,Cachafaz Chocolate para Pastelería 63% Cacao Puro,7798128002251,"$  6.700,0",22/05/25 10:38
10631,Cachafaz Chocolate para Pastelería 63% Cacao Puro,7798128002251,"$  7.900,0",22/05/25 10:38
1648,Cachafaz Conito de Dulce de Leche,77990327,"$  1.700,0",14/10/24 12:10
7649,Cachafaz Conitos Dulce de Leche x6,7798128001896,"$  10.200,0",14/10/24 12:10
4730,Cachafaz Dulce de Leche 450gr,7798128001902,"$  6.800,0",21/03/25 11:13
4730,Cachafaz Dulce de Leche 450gr,7798128001902,"$  6.100,0",21/03/25 11:13
1646,Cachafaz Dulce de Leche 800g,798128001919,"$  11.100,0",21/03/25 11:13
1646,Cachafaz Dulce de Leche 800g,798128001919,"$  9.800,0",21/03/25 11:13
1656,Cachafaz Galletitas Cookids Avena y Miel,7798128000967,"$  3.100,0",22/05/25 10:38
1656,Cachafaz Galletitas Cookids Avena y Miel,7798128000967,"$  3.600,0",22/05/25 10:38
1657,Cachafaz Galletitas Cookids Cacao 200gr,7798128000943,"$  3.100,0",22/05/25 10:38
1657,Cachafaz Galletitas Cookids Cacao 200gr,7798128000943,"$  3.600,0",22/05/25 10:38
1652,Cachafaz Galletitas Cookids Vainilla 200gr,7798128000950,"$  3.100,0",22/05/25 10:38
1652,Cachafaz Galletitas Cookids Vainilla 200gr,7798128000950,"$  3.600,0",22/05/25 10:38
1655,Cachafaz Galletitas Integrales Algarroba 225gr,7798128000684,"$  3.100,0",22/05/25 10:38
1655,Cachafaz Galletitas Integrales Algarroba 225gr,7798128000684,"$  3.600,0",22/05/25 10:38
1651,Cachafaz Galletitas Integrales Chips Chocolate 225gr,7798128000691,"$  3.100,0",22/05/25 10:38
1651,Cachafaz Galletitas Integrales Chips Chocolate 225gr,7798128000691,"$  3.600,0",22/05/25 10:38
1653,"Cachafaz Galletitas Integrales con Avena, Almendra y Maní 225gr",7798128000707,"$  3.100,0",22/05/25 10:38
1653,"Cachafaz Galletitas Integrales con Avena, Almendra y Maní 225gr",7798128000707,"$  3.600,0",22/05/25 10:38
1654,Cachafaz Galletitas Integrales Pasas de Uva 225gr,7798128000677,"$  3.100,0",22/05/25 10:38
1654,Cachafaz Galletitas Integrales Pasas de Uva 225gr,7798128000677,"$  3.600,0",22/05/25 10:38
1649,Cachafaz Galletitas Orgánicas Avena y Miel 170gr,7798128002138,"$  3.100,0",22/05/25 10:38
1649,Cachafaz Galletitas Orgánicas Avena y Miel 170gr,7798128002138,"$  3.600,0",22/05/25 10:38
1650,Cachafaz Galletitas Orgánicas Cacao y Miel 170gr,7798128002145,"$  3.100,0",22/05/25 10:38
1650,Cachafaz Galletitas Orgánicas Cacao y Miel 170gr,7798128002145,"$  3.600,0",22/05/25 10:38
1261,Cafe Adaptogenics,,"$  850,0",10/05/23 09:24
3963,Cafe Guatemala,penguing,"$  3.420,0",10/05/23 09:24
3518,Cafe Keto,814879024346,"$  980,0",10/05/23 09:24
4110,Cafe Ketogenic,35046104481,"$  1.500,0",10/05/23 09:24
717280,Cafe Organico Cultor Capsulas 12 u,,"$  15.600,0",26/02/24 10:08
718323,Cafe Take Away ,,"$  2.000,0",31/07/24 14:55
1660,Cafe Veggie Algarroba,cafea,"$  13.800,0",03/07/25 15:25
1660,Cafe Veggie Algarroba,cafea,"$  19.900,0",03/07/25 15:25
1661,Cafe Veggie Higo,7798389320033,"$  15.300,0",03/07/25 15:25
1661,Cafe Veggie Higo,7798389320033,"$  19.000,0",03/07/25 15:25
1662,Cafe Veggie Mistol,cafem,"$  13.800,0",03/07/25 15:25
1662,Cafe Veggie Mistol,cafem,"$  14.100,0",03/07/25 15:25
9968,Caffarel HC Bombones c/leche pasta y trozos de avellana,8013108003523,"$  3.100,0",10/05/23 09:24
9963,Caffarel HC Bombones de choco c/leche c/relleno cremoso y avellana,8013108003547,"$  3.100,0",10/05/23 09:24
9964,Caffarel HC Bombones de choco c/leche y pasta de avellanas,8013108003530,"$  3.100,0",10/05/23 09:24
781633,Caja & Ritual Caja Renacer ,,"$  111.800,0",22/07/25 08:41
2744,CAJON HEREDIA,cajonheredia,"$  1.300,0",13/12/23 15:47
2244,Cajon Navideño,cajonnavideño,"$  1.700,0",10/05/23 09:24
4621,caknlcakbcac,,"$  900,0",10/05/23 09:24
717814,Calamaro Aceite Oliva Premium 500ml,7798353193847,"$  22.600,0",29/05/24 11:16
717813,Calamaro Aceite Virgen Extra Arbequina 250ml,7798353194592,"$  9.100,0",29/05/24 11:16
717812,Calamaro Aceite Virgen Extra Arbequina 500ml,7798353195650,"$  16.300,0",29/05/24 11:16
717816,Calamaro Aceto Balsamico Premium 250ml,7798353193861,"$  5.200,0",29/05/24 11:16
717815,Calamaro Aceto Clasico 250ml,,"$  3.500,0",29/05/24 11:16
718128,Calandri Arrope de Chañar 430g,7792195000530,"$  6.900,0",01/07/25 10:38
718128,Calandri Arrope de Chañar 430g,7792195000530,"$  8.100,0",01/07/25 10:38
781085,Campbells Jugo de Tomate 1.36L,510002025,"$  19.600,0",16/05/25 12:43
781086,Campbells Jugo de Vegetales 340ml,,"$  4.700,0",16/05/25 12:43
718586,Campbells Lata Jugo de Tomate 340ml,051000012937,"$  4.700,0",18/09/24 13:39
6415,Campo Claro Aceite de Girasol Alto Oleico 500ml,,"$  5.450,0",12/10/23 11:21
7754,Campo Claro Aceite de Lino 250ml,campol,"$  8.600,0",16/05/25 14:13
7754,Campo Claro Aceite de Lino 250ml,campol,"$  10.000,0",16/05/25 14:13
10804,Campo Claro Aceite Girasol 1lt ,00010804,"$  10.000,0",22/07/25 15:11
10804,Campo Claro Aceite Girasol 1lt ,00010804,"$  46.900,0",22/07/25 15:11
7337,Campo Claro Avena Arrollada 500gr,campoa,"$  4.000,0",22/07/25 15:11
7337,Campo Claro Avena Arrollada 500gr,campoa,"$  6.500,0",22/07/25 15:11
7032,Campo Claro Fettuccine Espinaca 500g,763571797921,"$  4.900,0",25/10/24 12:48
717887,Campo claro Fideos Guiseros Coditos 500gr,Campo claro Fideos Guiseros Coditos 500gr,"$  4.900,0",25/10/24 12:48
7031,Campo Claro Fideos Tallarin de Harina Integral Orgánica 500gr,0763571797914,"$  4.900,0",25/10/24 12:48
717564,Campo Claro Harina Centeno Organica 1kg,,"$  4.150,0",23/05/24 16:48
717565,Campo Claro Harina Trigo Pan Integral 1 kg,,"$  3.250,0",16/05/25 14:13
717565,Campo Claro Harina Trigo Pan Integral 1 kg,,"$  4.700,0",16/05/25 14:13
10385,Campo Quijano Dulce de Leche 450gr,7798117050027,"$  7.200,0",03/03/25 13:09
10385,Campo Quijano Dulce de Leche 450gr,7798117050027,"$  7.600,0",31/03/25 14:37
10385,Campo Quijano Dulce de Leche 450gr,7798117050027,"$  8.000,0",31/03/25 14:37
10509,Campo Quijano Dulce de Leche Carton 500gr,7798117050317,"$  6.800,0",03/03/25 13:09
10509,Campo Quijano Dulce de Leche Carton 500gr,7798117050317,"$  7.200,0",31/03/25 14:37
10509,Campo Quijano Dulce de Leche Carton 500gr,7798117050317,"$  7.800,0",31/03/25 14:37
12391,Canarias Serena Yerba Mate 1kg,,"$  13.800,0",05/05/25 12:15
12391,Canarias Serena Yerba Mate 1kg,,"$  14.900,0",11/07/25 14:20
12391,Canarias Serena Yerba Mate 1kg,,"$  15.100,0",11/07/25 14:20
12392,Canarias Serena Yerba Mate 500g,,"$  7.400,0",05/05/25 12:15
12392,Canarias Serena Yerba Mate 500g,,"$  8.000,0",11/07/25 14:20
12392,Canarias Serena Yerba Mate 500g,,"$  8.100,0",11/07/25 14:20
718056,Canarias Yerba Ediccion Especial 1kg,7730241003708,"$  14.000,0",05/05/25 12:15
718056,Canarias Yerba Ediccion Especial 1kg,7730241003708,"$  15.200,0",11/07/25 14:20
718056,Canarias Yerba Ediccion Especial 1kg,7730241003708,"$  15.400,0",11/07/25 14:20
718055,Canarias Yerba Ediccion Especial 500gr,7730241003715,"$  7.500,0",05/05/25 12:15
